"RCD","Symbol_or_reported_abbr","HGNC_ID","ENSG_stable","Dependence","Evidence","Exp_organism","Pathway","Confidence","Experiments","Caution","UniProtAC","PMID","Remark","Latest_update","Data_source","Gene_type_hgnc_locus_type_or_other"
"Ferroptosis","MAPK3","HGNC:6877","ENSG00000102882","_NA_","Moreover, ERK1/2 pharmacological inhibition with SCH772984 prevented erastin‑induced ferroptosis in the starved Panc‑1, Su.86.86 and T3M4 cells.","Human","MAPK3 :+: Ferroptosis","Validated",0,"_NA_","P27361","35514314","ERK1 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","MAPK1","HGNC:6871","ENSG00000100030","_NA_","Moreover, ERK1/2 pharmacological inhibition with SCH772984 prevented erastin‑induced ferroptosis in the starved Panc‑1, Su.86.86 and T3M4 cells.","Human","MAPK1 :+: Ferroptosis","Validated",0,"_NA_","P28482","35514314","ERK2 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","MAPK8","HGNC:6881","ENSG00000107643","_NA_","In starved pancreatic cancer cells, JNK activation elevates erastin‑induced ferroptosis.","Human","MAPK8 :+: Ferroptosis","Validated",0,"_NA_","P45983","35514314","JNK in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","TP53","HGNC:11998","ENSG00000141510","_NA_","p53 stimulates the dissociation-induced ferroptosis in hESCs.","Mice","TP53 :+: Ferroptosis","Validated",0,"_NA_","P04637","35337799","p53 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","CRYAB","HGNC:2389","ENSG00000109846","_NA_","The qPCR results showed that the expression levels of HSPB5, Alox8, PTGS2 and ACSF2, which were positively related to  ferroptosis, were significantly up-regulated after Rotenone treated mBOs ([2-ΔCt_Rotenone/2-ΔCt_PBS] > 1.2).","Mice","CRYAB :+: Ferroptosis","Deduced",0,"_NA_","P02511","35919817","HSPB5 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","ALOX15B","HGNC:434","ENSG00000179593","_NA_","The qPCR results showed that the expression levels of HSPB5, Alox8, PTGS2 and ACSF2, which were positively related to  ferroptosis, were significantly up-regulated after Rotenone treated mBOs ([2-ΔCt_Rotenone/2-ΔCt_PBS] > 1.2).","Mice","ALOX15B :+: Ferroptosis","Deduced",0,"_NA_","O15296","35919817","Alox8 in article. The orthologous gene of human gene ALOX15B.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","PTGS2","HGNC:9605","ENSG00000073756","_NA_","The qPCR results showed that the expression levels of HSPB5, Alox8, PTGS2 and ACSF2, which were positively related to  ferroptosis, were significantly up-regulated after Rotenone treated mBOs ([2-ΔCt_Rotenone/2-ΔCt_PBS] > 1.2).","Mice","PTGS2 :+: Ferroptosis","Deduced",0,"_NA_","P35354","35919817","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","ACSF2","HGNC:26101","ENSG00000167107","_NA_","The qPCR results showed that the expression levels of HSPB5, Alox8, PTGS2 and ACSF2, which were positively related to  ferroptosis, were significantly up-regulated after Rotenone treated mBOs ([2-ΔCt_Rotenone/2-ΔCt_PBS] > 1.2).","Mice","ACSF2 :+: Ferroptosis","Deduced",0,"_NA_","Q96CM8","35919817","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","KEAP1","HGNC:23177","ENSG00000079999","_NA_","The expression levels of ferroptosis promoting proteins p53, KEAP1, COX2, BAX and activated Caspase-3 (ΔCaspase-3) were significantly increased","Mice","KEAP1 :+: Ferroptosis","Deduced",0,"_NA_","Q14145","35919817","caspase 3 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","PTGS2","HGNC:9605","ENSG00000073756","_NA_","The expression levels of ferroptosis promoting proteins p53, KEAP1, COX2, BAX and activated Caspase-3 (ΔCaspase-3) were significantly increased","Mice","PTGS2 :+: Ferroptosis","Deduced",0,"_NA_","P35354","35919817","COX2 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","BAX","HGNC:959","ENSG00000087088","_NA_","The expression levels of ferroptosis promoting proteins p53, KEAP1, COX2, BAX and activated Caspase-3 (ΔCaspase-3) were significantly increased","Mice","BAX :+: Ferroptosis","Deduced",0,"_NA_","Q07812","35919817","caspase 3 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","CASP3","HGNC:1504","ENSG00000164305","_NA_","The expression levels of ferroptosis promoting proteins p53, KEAP1, COX2, BAX and activated Caspase-3 (ΔCaspase-3) were significantly increased","Mice","CASP3 :+: Ferroptosis","Deduced",0,"_NA_","P42574","35919817","caspase 3 in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","ATF3","HGNC:785","ENSG00000162772","_NA_","Silencing ATF3 Might Delay TBHP-Induced Intervertebral Disc Degeneration by Repressing NPC Ferroptosis, Apoptosis, and ECM Degradation","Human","ATF3 :+: Ferroptosis","Validated",0,"_NA_","P18847","35480873","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","SNX5","HGNC:14969","ENSG00000089006","_NA_","In conclusion, the present study suggested that SNX5 promotes ferroptosis in the PD model","Rat","SNX5 :+: Ferroptosis","Validated",0,"_NA_","Q9Y5X3","35571244","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","LPCAT3","HGNC:30244","ENSG00000111684","_NA_","LPCAT3 Inhibition Partly Protects Cancer Cells from Ferroptosis.","Human","LPCAT3 :+: Ferroptosis","Validated",0,"_NA_","Q6P1A2","35658397","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","circ-Carm1","_NA_","_NA_","_NA_","Knockdown of circ-Carm1 restored cell viability and inhibited ferroptosis in OGD/R-induced HT22 cells","Mice","circ-Carm1 :-: miR-3098-3p, miR-3098-3p :-: ACSL4, ACSL4 :+: Ferroptosis","Validated",0,"_NA_","_NA_","35114894","_NA_",2022-11-03,"FerrDb team","RNA, circular"
"Ferroptosis","EMP1","HGNC:3333","ENSG00000134531","_NA_","EMP1 promoted RSL3-induced lipid peroxidation production and increased sensitivity to ferroptosis.","Human","EMP1 :+: Rac1, Rac1 :+: Ferroptosis","Validated",0,"_NA_","P54849","35432717","Only in RSL3-induced ferroptosis.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","HIF1A","HGNC:4910","ENSG00000100644","_NA_","Hif-1α activation promoted lung epithelial ferroptosis.","Mice","HIF1A :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","Q16665","35597117","Hif-1α in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","PANX1","HGNC:8599","ENSG00000110218","_NA_","Panx1 and TLR4 are suggested to induce ferroptosis in PE via SLC7A11-mediated signaling pathways, offering a novel perspective on PE pathogenesis and novel diagnostic tools for PE.","Human","Panx1 :-: SLC7A11, SLC7A11 :-: Ferroptosis","Validated",0,"_NA_","Q96RD7","35325354","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","TLR4","HGNC:11850","ENSG00000136869","_NA_","Panx1 and TLR4 are suggested to induce ferroptosis in PE via SLC7A11-mediated signaling pathways, offering a novel perspective on PE pathogenesis and novel diagnostic tools for PE.","Human","TLR4 :-: SLC7A11, SLC7A11 :-: Ferroptosis","Validated",0,"_NA_","O00206","35325354","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","FABP4","HGNC:3559","ENSG00000170323","_NA_","FABP4 inhibition reduced ferroptosis by upregulating PPARγ activity in HG-induced ARPE-19 cells","Mice","FABP4 :-: PPARγ, PPARγ :+: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","P15090","35441580","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","IFNG","HGNC:5438","ENSG00000111537","_NA_","Further analysis suggested that IFNγ enhanced ferroptosis by suppressing the expression of solute carrier family 7 member 11, an important negative regulator of ferroptosis, and this was achieved via activation of the JAK/STAT pathway in NCI‑H295R cells.","Human","IFNG :+: JAK/STAT, JAK/STAT :-: SLC7A11, SLC7A11 :-: Ferroptosis","Validated",0,"_NA_","P01579","35322867","IFNγ in article.",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","BAP1","HGNC:950","ENSG00000163930","_NA_","The knockdown of BAP1 could reduce IP3R level and DIM-induced ferroptosis of gastric cancer cells.","Human","BAP1 :+: IP3R, IP3R :+: Ferroptosis","Validated",0,"_NA_","Q92560","35266886","_NA_",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","KEAP1","HGNC:23177","ENSG00000079999","_NA_","Together, our data reveal that KEAP1 deficiency or mutation in lung cancer cells promotes ferroptosis resistance to class 2 FINs but does not affect ferroptosis sensitivity to the class 3 FIN.","Human","KEAP1 :-: NRF2, NRF2 :+: FSP1, FSP1 :-: Ferroptosis","Validated",0,"_NA_","Q14145","35459868","Only in  class 1 FINs- and  class 2 FINs-induced ferroptosis",2022-11-03,"FerrDb team","gene with protein product"
"Ferroptosis","MIRN672","HGNC:33633","_NA_","_NA_","The miR-672-3p mimics promoted ferroptosis after SCI, whereas the miR-672-3p inhibitor inhibited this process.","Rat","MIRN672 :-: FSP1, FSP1 :-: Ferroptosis","Validated",0,"This symbol has been withdrawn by HGNC.","_NA_","35237382","_NA_",2022-11-03,"FerrDb team","RNA, micro"
"Ferroptosis","LCN2","HGNC:6526","ENSG00000148346","_NA_","In addition, LCN2 silencing repressed ferroptosis and the MAPK/ERK pathway in ARDS mice.","Human, mice","LCN2 :+: (MAPK/ERK) pathway, (MAPK/ERK) pathway :+: Ferroptosis","Validated",0,"_NA_","P80188","34969358","_NA_",2022-11-20,"FerrDb team","gene with protein product"
"Ferroptosis","CAV1","HGNC:1527","ENSG00000105974","_NA_","We also found that Cav-1 exerted its anti-hepatic fibrosis effect by promoting HSCs ferroptosis.","Rat","CAV1 :+: Ferroptosis","Validated",0,"_NA_","Q03135","35489326","Cav-1 in article.",2022-11-20,"FerrDb team","gene with protein product"
"Ferroptosis","FUNDC1","HGNC:28746","ENSG00000069509","_NA_","FUNDC1 deletion protects against paraquat-induced ferroptosis and cardiotoxicity.","Mice","FUNDC1 :+: Ferroptosis","Validated",0,"_NA_","Q8IVP5","35598771","_NA_",2022-11-20,"FerrDb team","gene with protein product"
"Ferroptosis","HMOX1","HGNC:5013","ENSG00000100292","_NA_","HO-1 Contributes to Luteolin-Triggered Ferroptosis in Clear Cell Renal Cell Carcinoma via Increasing the Labile Iron Pool and Promoting Lipid Peroxidation","Human","HMOX1 :+: Ferroptosis","Validated",0,"_NA_","P09601","35656025","HO-1 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","MAPK3","HGNC:6877","ENSG00000102882","phosphorylation","Up-regulation of p-ERK1/2 induced by CdTe QDs prompted ferritinophagy and ferroptosis in RAW264.7 macrophages.","Mice","MAPK3 :-: FTH1, FTH1 :-: Ferroptosis","Validated",0,"_NA_","P27361","35525219","ERK1 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","MAPK1","HGNC:6871","ENSG00000100030","phosphorylation","Up-regulation of p-ERK1/2 induced by CdTe QDs prompted ferritinophagy and ferroptosis in RAW264.7 macrophages.","Mice","MAPK1 :-: FTH1, FTH1 :-: Ferroptosis","Validated",0,"_NA_","P28482","35525219","ERK2 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","HMGB1","HGNC:4983","ENSG00000189403","_NA_","HMGB1 Depletion Rescued HI-Induced Neuronal Ferroptosis.","Rat","HMGB1 :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","P09429","35432719","_NA_",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","ZEB1","HGNC:11642","ENSG00000148516","O-GlcNAcylation","O-GlcNAcylation of ZEB1 facilitated mesenchymal pancreatic cancer cell ferroptosis","Human","ZEB1 :+: FASN-FADS2, FASN-FADS2 :+: Ferroptosis","Validated",0,"_NA_","P37275","35844792","_NA_",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","ACO1","HGNC:117","ENSG00000122729","_NA_","We identified IRP1 and Mfrn1 as tumor suppressors by inducing ferroptosis in HCC cells.","Human","ACO1 :+: Mfrn1, Mfrn1 :+: Ferroptosis","Validated",0,"_NA_","P21399","35121990","IRP1 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","SLC25A37","HGNC:29786","ENSG00000147454","_NA_","We identified IRP1 and Mfrn1 as tumor suppressors by inducing ferroptosis in HCC cells.","Human","SLC25A37 :+: Ferroptosis","Validated",0,"_NA_","Q9NYZ2","35121990","Mfrn1 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","MIR21","HGNC:31586","ENSG00000284190","_NA_","Then, upregulated miR-21-3p was proved to facilitate IFN-γ-mediated ferroptosis by potentiating lipid peroxidation.","Human, mice","MIR21 :+: TXNRD1, TXNRD1 :+: Ferroptosis","Validated",0,"_NA_","_NA_","35738798","miR-21-3p in article.",2022-11-25,"FerrDb team","RNA, micro"
"Ferroptosis","MIR494","HGNC:32084","ENSG00000194717","_NA_","MiR-494-3p Promotes Erastin-Induced Ferroptosis by Targeting REST to Activate the Interplay between SP1 and ACSL4 in Parkinson's Disease.","Mice","MIR494 :-: REST, REST :-: SP1, SP1 :+: ACSL4, ACSL4 :+: Ferroptosis","Validated",0,"_NA_","_NA_","35936219","MiR-494-3p in article.",2022-11-25,"FerrDb team","RNA, micro"
"Ferroptosis","GMFB","HGNC:4373","ENSG00000197045","_NA_","Extracellular GMFB induces ferroptosis in RPE cells.","Rat","GMFB :+: ACSL4, ACSL4 :+: Ferroptosis","Validated",0,"_NA_","P60983","35325805","_NA_",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","MAP3K11","HGNC:6850","ENSG00000173327","_NA_","Silence of MLK3 alleviated LPS-induced ferroptosis in MLE12 cells.","Mice","MAP3K11 :+: p53, p53 :-: GPX4, GPX4 :-:  Ferroptosis","Validated",0,"_NA_","Q16584","35247112","MLK3 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","MIR214","HGNC:31591","ENSG00000283844","_NA_","MicroRNA-214-3p aggravates ferroptosis by targeting GPX4 in cisplatin-induced acute kidney injury","Mice","MIR214 :-: GPX4, GPX4 :-:  Ferroptosis","Validated",0,"_NA_","_NA_","35366755","MicroRNA-214-3p in article.",2022-11-25,"FerrDb team","RNA, micro"
"Ferroptosis","TP53","HGNC:11998","ENSG00000141510","_NA_","Dex can induce an increase in the expression of p53 and knocking down the expression of p53 by small interfering ribonucleic acid (siRNA) can reverse the suppression of SLC7A11 and GPX4 expression in MC3T3-E1 and MOLY4 cells, thereby reducing the production of ferroptosis.","Mice","p53 :-: (SLC7A11/GPX4), (SLC7A11/GPX4) :-:  Ferroptosis","Validated",0,"_NA_","P04637","35276555","p53 in article.",2022-11-25,"FerrDb team","gene with protein product"
"Ferroptosis","SAT1","HGNC:10540","ENSG00000130066","_NA_","Knockdown of SSAT1 mitigated I/R-induced neuronal ferroptosis in mice.","Mice","SAT1 :+: ALOX15, ALOX15 :+: Ferroptosis","Validated",0,"_NA_","P21673","35090880","SSAT1 in article.",2022-11-30,"FerrDb team","gene with protein product"
"Ferroptosis","BECN1","HGNC:1034","ENSG00000126581","MSC-ex derived","Mechanistically, MSC-ex derived BECN1 promoted HSCs ferroptosis by suppressing xCT-driven GPX4 expression.","Human, mice","BECN1 :-: GPX4, GPX4 :-: Ferroptosis, BECN1 :-: SLC7A11, SLC7A11 :-: Ferroptosis","Validated",0,"_NA_","Q14457","35395830","_NA_",2022-11-30,"FerrDb team","gene with protein product"
"Ferroptosis","MAPK14","HGNC:6876","ENSG00000112062","_NA_","Knock-down of MAPK14 suppressed ferroptosis, lipid accumulation and BTB integrity break triggered by MEHP.","Rat","MAPK14 :+: (p53/SAT1/AlOX15), (p53/SAT1/AlOX15) :+: Ferroptosis","Validated",0,"_NA_","Q16539","35447293","Also called p38α in article.",2022-11-30,"FerrDb team","gene with protein product"
"Ferroptosis","ATXN8OS","HGNC:10561","ENSG00000230223","_NA_","Long non-coding RNA ATXN8OS promotes ferroptosis and inhibits the temozolomide-resistance of gliomas through the ADAR/GLS2 pathway.","Human","ATXN8OS :+: (ADAR/GLS2), (ADAR/GLS2) :+: Ferroptosis","Validated",0,"_NA_","P0DMR3","35460867","_NA_",2022-11-30,"FerrDb team","RNA, long non-coding"
"Ferroptosis","GLS2","HGNC:29570","ENSG00000135423","_NA_","GLS2 facilitates ferroptosis and impairs the malignant phenotypes of glioma in vitro.","Human","GLS2 :+: Ferroptosis","Validated",0,"_NA_","Q9UI32","35460867","_NA_",2022-11-30,"FerrDb team","gene with protein product"
"Ferroptosis","PCDHB14","HGNC:8685","ENSG00000120327","_NA_","PCDHB14 promotes ferroptosis to inhibit SLC7A11 expression.","Human","PCDHB14 :-: SLC7A11, SLC7A11 :-: Ferroptosis","Validated",0,"_NA_","Q9Y5E9","35688944","_NA_",2022-12-07,"FerrDb team","protocadherin"
"Ferroptosis","KDM1A","HGNC:29079","ENSG00000004487","_NA_","Suppression of LSD1 Decreased the expression of TLR4/NOX4 pathway, ferroptosis and oxidative stress in vitro.","Human","KDM1A :+: (TLR4/NOX4), (TLR4/NOX4) :+: Ferroptosis","Validated",0,"_NA_","O60341","35775122","LSD1 in article.",2022-12-07,"FerrDb team","gene with protein product"
"Ferroptosis","SSBP1","HGNC:11317","ENSG00000106028","_NA_","SSBP1 drives high fructose-induced glomerular podocyte ferroptosis via activating DNA-PK/p53 pathway.","Human","SSBP1 :+: DNA-PK, DNA-PK :+: p53, p53 :+: Ferroptosis","Validated",0,"_NA_","Q04837","35390676","_NA_",2022-12-07,"FerrDb team","gene with protein product"
"Ferroptosis","MIR4735","HGNC:41888","ENSG00000265986","_NA_","MicroRNA-4735-3p Facilitates Ferroptosis in Clear Cell Renal Cell Carcinoma by Targeting SLC40A1.","Human","MIR4735 :-: SLC40A1, SLC40A1 :-: Ferroptosis","Validated",0,"_NA_","_NA_","35646516","miR-4735-3p in article.",2022-12-07,"FerrDb team","RNA, micro"
"Ferroptosis","MIR338","HGNC:31775","ENSG00000283604","_NA_","A novel miR-338-3p/SLC1A5 axis reprograms retinal pigment epithelium to increases its resistance to high glucose-induced cell ferroptosis. Next, the miR-338-3p inhibitor and SLC1A5 overexpression vectors were delivered into the RPE cells, and the following gain- and loss-of-function experiments validated that both miR-338-3p ablation and SLC1A5 upregulation abrogated the regulating effects of high glucose on cell proliferation, viability, ferroptosis and ROS production in RPE cells.","Human","MIR338 :-: SLC1A5, SLC1A5 :-: Ferroptosis","Deduced",0,"_NA_","_NA_","35320491","_NA_",2022-12-07,"FerrDb team","RNA, micro"
"Ferroptosis","TGFBR1","HGNC:11772","ENSG00000106799","_NA_","Deletion of Hepatic TGFβr1 Repressed ALF-Induced Ferroptosis and Reactive Nitrogen Species Accumulation.","Mice","TGFBR1 :+: GSK3β, GSK3β :-: NRF2, NRF2 :-: Ferroptosis","Validated",0,"_NA_","P36897","35202887","TGFβr1 in article.",2022-12-07,"FerrDb team","gene with protein product"
"Ferroptosis","USP14","HGNC:12612","ENSG00000101557","_NA_","Inhibition of USP14 suppresses ferroptosis and inflammation in LPS-induced goat mammary epithelial cells through ubiquitylating the IL-6 protein.","Dairy goats","USP14 :+: IL-6, IL-6 :+: Ferroptosis","Validated",0,"_NA_","P54578","35549778","_NA_",2022-12-07,"FerrDb team","gene with protein product"
"Ferroptosis","METTL3","HGNC:17563","ENSG00000165819","_NA_","METTL3 silencing effectively suppressed ferroptosis by regulating N6-methyladenosine and mRNA levels of GPX4.","Mice","METTL3 :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","Q86U44","35758287","_NA_",2022-12-08,"FerrDb team","gene with protein product"
"Ferroptosis","IL6","HGNC:6018","ENSG00000136244","_NA_","IL-6 sensitizes synovial fibroblasts to ferroptosis by increasing cellular free iron contents but has no effect on cellular GSH","Mice","IL-6 :-: SLC40A1, SLC40A1 :-: Ferroptosis","Validated",0,"_NA_","P05231","35115492","IL-6 in article.",2022-12-08,"FerrDb team","gene with protein product"
"Ferroptosis","CircEXOC5","_NA_","_NA_","_NA_","CircEXOC5 aggravated ferroptosis in septic cells by regulating the PTBP1/ACSL4 axis.","Mice","CircEXOC5 :+: (PTBP1/ACSL4), (PTBP1/ACSL4) :+: Ferroptosis","Validated",0,"_NA_","_NA_","35709678","_NA_",2022-12-08,"FerrDb team","RNA, circular"
